gvkey,company_name,date,year,quarter,cds_spread,cds_spread_lead_4q,future_cds_change_abs,future_cds_change_pct,distress_flag
1078,Abbott Laboratories,2014-12-31,2014,4,25.51483333333333,32.6039,7.089066666666675,0.27784099445420674,1.0
1078,Abbott Laboratories,2015-03-31,2015,1,25.3686,37.272,11.903399999999998,0.46921785199025556,1.0
1078,Abbott Laboratories,2015-06-30,2015,2,26.286066666666667,49.91393333333334,23.627866666666673,0.8988741817591578,1.0
1078,Abbott Laboratories,2015-09-30,2015,3,30.5439,49.90943333333333,19.36553333333333,0.634022941842179,1.0
1078,Abbott Laboratories,2015-12-31,2015,4,32.6039,53.91753333333333,21.31363333333333,0.653714228461421,1.0
1078,Abbott Laboratories,2016-03-31,2016,1,37.272,58.1093,20.8373,0.5590604206911355,1.0
1078,Abbott Laboratories,2016-06-30,2016,2,49.91393333333334,46.969,-2.9449333333333385,-0.05900022572187602,0.0
1078,Abbott Laboratories,2016-09-30,2016,3,49.90943333333333,41.54586666666666,-8.36356666666667,-0.1675748672762598,0.0
1078,Abbott Laboratories,2016-12-31,2016,4,53.91753333333333,45.87883333333334,-8.038699999999992,-0.14909250299531493,0.0
1078,Abbott Laboratories,2017-03-31,2017,1,58.1093,40.18626666666666,-17.923033333333336,-0.30843657268859437,0.0
1078,Abbott Laboratories,2017-06-30,2017,2,46.969,42.90003333333333,-4.068966666666668,-0.0866308983939762,0.0
1078,Abbott Laboratories,2017-09-30,2017,3,41.54586666666666,38.2753,-3.27056666666666,-0.07872183033049403,0.0
1078,Abbott Laboratories,2017-12-31,2017,4,45.87883333333334,38.6822,-7.196633333333338,-0.15686173362443837,0.0
1078,Abbott Laboratories,2018-03-31,2018,1,40.18626666666666,43.18326666666667,2.997000000000007,0.07457771643380676,0.0
1078,Abbott Laboratories,2018-06-30,2018,2,42.90003333333333,45.58133333333333,2.6813000000000002,0.06250111693774908,0.0
1078,Abbott Laboratories,2018-09-30,2018,3,38.2753,46.10995,7.834649999999996,0.20469205989241093,0.0
1078,Abbott Laboratories,2018-12-31,2018,4,38.6822,43.8936,5.211399999999998,0.13472346453924539,0.0
1078,Abbott Laboratories,2019-03-31,2019,1,43.18326666666667,47.916500000000006,4.733233333333338,0.1096080426214476,0.0
1078,Abbott Laboratories,2019-06-30,2019,2,45.58133333333333,50.3114,4.730066666666666,0.1037720119347101,0.0
1078,Abbott Laboratories,2019-09-30,2019,3,46.10995,47.9836,1.873650000000005,0.040634396697459114,0.0
1078,Abbott Laboratories,2019-12-31,2019,4,43.8936,49.02643333333333,5.1328333333333305,0.11693808057059185,0.0
1078,Abbott Laboratories,2020-03-31,2020,1,47.916500000000006,47.36866666666666,-0.5478333333333438,-0.011433083245507158,0.0
1078,Abbott Laboratories,2020-06-30,2020,2,50.3114,41.0451,-9.266300000000001,-0.1841789336015297,0.0
1078,Abbott Laboratories,2020-09-30,2020,3,47.9836,39.41546666666667,-8.568133333333336,-0.17856378707169399,0.0
1078,Abbott Laboratories,2020-12-31,2020,4,49.02643333333333,36.257200000000005,-12.769233333333325,-0.26045609409345827,0.0
1078,Abbott Laboratories,2021-03-31,2021,1,47.36866666666666,36.5421,-10.826566666666665,-0.228559666727654,0.0
1078,Abbott Laboratories,2021-06-30,2021,2,41.0451,43.5592,2.514099999999999,0.061252134846790464,0.0
1078,Abbott Laboratories,2021-09-30,2021,3,39.41546666666667,40.12433333333333,0.7088666666666654,0.017984479865771782,0.0
1078,Abbott Laboratories,2021-12-31,2021,4,36.257200000000005,40.179233333333336,3.9220333333333315,0.10817253768446905,0.0
1078,Abbott Laboratories,2022-03-31,2022,1,36.5421,41.9889,5.446800000000003,0.1490554730023727,0.0
1078,Abbott Laboratories,2022-06-30,2022,2,43.5592,49.3747,5.8155,0.13350796157872505,0.0
1078,Abbott Laboratories,2022-09-30,2022,3,40.12433333333333,48.97053333333333,8.846199999999996,0.22046970666179283,0.0
1078,Abbott Laboratories,2022-12-31,2022,4,40.179233333333336,46.84283333333334,6.663600000000002,0.16584686782641453,0.0
1078,Abbott Laboratories,2023-03-31,2023,1,41.9889,45.019733333333335,3.0308333333333337,0.07218177502466923,0.0
1078,Abbott Laboratories,2023-06-30,2023,2,49.3747,42.79846666666666,-6.5762333333333345,-0.13319034512277209,0.0
1078,Abbott Laboratories,2023-09-30,2023,3,48.97053333333333,42.5505,-6.420033333333329,-0.13109992675867657,0.0
1078,Abbott Laboratories,2023-12-31,2023,4,46.84283333333334,41.5811,-5.261733333333339,-0.11232739266412163,0.0
1078,Abbott Laboratories,2024-03-31,2024,1,45.019733333333335,,,,
1078,Abbott Laboratories,2024-06-30,2024,2,42.79846666666666,,,,
1078,Abbott Laboratories,2024-09-30,2024,3,42.5505,,,,
1078,Abbott Laboratories,2024-12-31,2024,4,41.5811,,,,
1078,Abbott Laboratories,2025-03-31,2025,1,,,,,
1078,Abbott Laboratories,2025-06-30,2025,2,,,,,
1078,Abbott Laboratories,2025-09-30,2025,3,,,,,
1161,Advanced Micro Devices,2010-03-31,2010,1,607.0171333333334,396.2903,-210.7268333333334,-0.3471513763971737,0.0
1161,Advanced Micro Devices,2010-06-30,2010,2,603.0399666666667,409.15633333333335,-193.88363333333336,-0.32151042061944046,0.0
1161,Advanced Micro Devices,2010-09-30,2010,3,615.0680333333333,548.2470333333334,-66.82099999999991,-0.10864001440274262,0.0
1161,Advanced Micro Devices,2010-12-31,2010,4,500.0434666666667,641.2781666666666,141.23469999999992,0.2824448461280431,1.0
1161,Advanced Micro Devices,2011-03-31,2011,1,396.2903,458.12553333333335,61.83523333333335,0.15603519271941138,1.0
1161,Advanced Micro Devices,2011-06-30,2011,2,409.15633333333335,433.6466333333333,24.490299999999934,0.059855605314675805,0.0
1161,Advanced Micro Devices,2011-09-30,2011,3,548.2470333333334,580.3862333333333,32.139199999999846,0.0586217490400158,0.0
1161,Advanced Micro Devices,2011-12-31,2011,4,641.2781666666666,881.943405666666,240.66523899999936,0.37528993112453185,1.0
1161,Advanced Micro Devices,2012-03-31,2012,1,458.12553333333335,881.943405666666,423.8178723333326,0.9251129690362873,1.0
1161,Advanced Micro Devices,2012-06-30,2012,2,433.6466333333333,671.2172,237.57056666666676,0.5478436782513938,1.0
1161,Advanced Micro Devices,2012-09-30,2012,3,580.3862333333333,635.74545,55.359216666666725,0.09538340761241361,1.0
1161,Advanced Micro Devices,2012-12-31,2012,4,881.943405666666,553.0301,-328.913305666666,-0.37294151025262057,0.0
1161,Advanced Micro Devices,2013-03-31,2013,1,881.943405666666,481.4959999999999,-400.44740566666604,-0.45405113649437134,0.0
1161,Advanced Micro Devices,2013-06-30,2013,2,671.2172,381.1063666666667,-290.11083333333335,-0.43221602982362983,0.0
1161,Advanced Micro Devices,2013-09-30,2013,3,635.74545,381.9830666666667,-253.76238333333333,-0.3991572150981707,0.0
1161,Advanced Micro Devices,2013-12-31,2013,4,553.0301,682.6652333333333,129.63513333333333,0.23440882030351212,1.0
1161,Advanced Micro Devices,2014-03-31,2014,1,481.4959999999999,604.6035666666667,123.10756666666674,0.25567723650179186,1.0
1161,Advanced Micro Devices,2014-06-30,2014,2,381.1063666666667,774.8258333333333,393.7194666666666,1.0330960096791872,1.0
1161,Advanced Micro Devices,2014-09-30,2014,3,381.9830666666667,881.943405666666,499.9603389999993,1.3088547179927328,1.0
1161,Advanced Micro Devices,2014-12-31,2014,4,682.6652333333333,881.943405666666,199.2781723333327,0.29191199815507335,1.0
1161,Advanced Micro Devices,2015-03-31,2015,1,604.6035666666667,881.943405666666,277.3398389999993,0.45871353443884627,1.0
1161,Advanced Micro Devices,2015-06-30,2015,2,774.8258333333333,881.943405666666,107.11757233333265,0.13824729084277992,1.0
1161,Advanced Micro Devices,2015-09-30,2015,3,881.943405666666,538.7216666666667,-343.2217389999993,-0.3891652647944638,0.0
1161,Advanced Micro Devices,2015-12-31,2015,4,881.943405666666,341.2077,-540.735705666666,-0.6131183726669184,0.0
1161,Advanced Micro Devices,2016-03-31,2016,1,881.943405666666,227.8558333333333,-654.0875723333327,-0.7416434752283274,0.0
1161,Advanced Micro Devices,2016-06-30,2016,2,881.943405666666,216.6321333333333,-665.3112723333327,-0.7543695752568388,0.0
1161,Advanced Micro Devices,2016-09-30,2016,3,538.7216666666667,181.78436666666667,-356.93730000000005,-0.6625634758827225,0.0
1161,Advanced Micro Devices,2016-12-31,2016,4,341.2077,180.07659999999998,-161.1311,-0.4722375843218075,0.0
1161,Advanced Micro Devices,2017-03-31,2017,1,227.8558333333333,192.8378,-35.01803333333331,-0.15368504207704423,0.0
1161,Advanced Micro Devices,2017-06-30,2017,2,216.6321333333333,183.17166666666665,-33.46046666666663,-0.1544575412327256,0.0
1161,Advanced Micro Devices,2017-09-30,2017,3,181.78436666666667,115.62916666666666,-66.15520000000001,-0.3639212832933379,0.0
1161,Advanced Micro Devices,2017-12-31,2017,4,180.07659999999998,122.35463333333333,-57.72196666666666,-0.32054118451073965,0.0
1161,Advanced Micro Devices,2018-03-31,2018,1,192.8378,137.7617,-55.0761,-0.2856084232448203,0.0
1161,Advanced Micro Devices,2018-06-30,2018,2,183.17166666666665,94.13463333333334,-89.03703333333331,-0.4860851842078923,0.0
1161,Advanced Micro Devices,2018-09-30,2018,3,115.62916666666666,62.022475,-53.60669166666666,-0.4636087348203668,0.0
1161,Advanced Micro Devices,2018-12-31,2018,4,122.35463333333333,52.6447,-69.70993333333332,-0.5697367679033541,0.0
1161,Advanced Micro Devices,2019-03-31,2019,1,137.7617,62.47443333333333,-75.28726666666665,-0.5465036121553861,0.0
1161,Advanced Micro Devices,2019-06-30,2019,2,94.13463333333334,51.6184,-42.51623333333334,-0.4516534651256587,0.0
1161,Advanced Micro Devices,2019-09-30,2019,3,62.022475,47.36769999999999,-14.654775000000008,-0.23628168659828566,0.0
1161,Advanced Micro Devices,2019-12-31,2019,4,52.6447,45.94266666666667,-6.702033333333333,-0.12730689572422926,0.0
1161,Advanced Micro Devices,2020-03-31,2020,1,62.47443333333333,61.537533333333336,-0.9368999999999943,-0.014996534582413089,0.0
1161,Advanced Micro Devices,2020-06-30,2020,2,51.6184,69.36749999999999,17.74909999999999,0.3438521922415261,1.0
1161,Advanced Micro Devices,2020-09-30,2020,3,47.36769999999999,60.153866666666666,12.786166666666674,0.26993429418499687,1.0
1161,Advanced Micro Devices,2020-12-31,2020,4,45.94266666666667,46.20016666666667,0.2575000000000003,0.005604811794410431,0.0
1161,Advanced Micro Devices,2021-03-31,2021,1,61.537533333333336,47.8271,-13.710433333333334,-0.22279790220169154,0.0
1161,Advanced Micro Devices,2021-06-30,2021,2,69.36749999999999,73.65883333333333,4.291333333333341,0.061863745029492795,0.0
1161,Advanced Micro Devices,2021-09-30,2021,3,60.153866666666666,70.32063333333333,10.166766666666668,0.1690126874637042,0.0
1161,Advanced Micro Devices,2021-12-31,2021,4,46.20016666666667,91.08563333333332,44.88546666666665,0.9715433927006032,1.0
1161,Advanced Micro Devices,2022-03-31,2022,1,47.8271,66.75196666666666,18.92486666666666,0.3956933760706097,1.0
1161,Advanced Micro Devices,2022-06-30,2022,2,73.65883333333333,58.46156666666667,-15.197266666666664,-0.20631967652668945,0.0
1161,Advanced Micro Devices,2022-09-30,2022,3,70.32063333333333,58.3405,-11.980133333333335,-0.17036441177293152,0.0
1161,Advanced Micro Devices,2022-12-31,2022,4,91.08563333333332,59.83063333333333,-31.25499999999999,-0.3431386362064415,0.0
1161,Advanced Micro Devices,2023-03-31,2023,1,66.75196666666666,39.98376666666667,-26.768199999999993,-0.4010099078229405,0.0
1161,Advanced Micro Devices,2023-06-30,2023,2,58.46156666666667,42.73373333333333,-15.727833333333336,-0.2690285982756763,0.0
1161,Advanced Micro Devices,2023-09-30,2023,3,58.3405,41.08326666666667,-17.257233333333332,-0.2958019443325534,0.0
1161,Advanced Micro Devices,2023-12-31,2023,4,59.83063333333333,38.05135,-21.779283333333332,-0.3640155906756795,0.0
1161,Advanced Micro Devices,2024-03-31,2024,1,39.98376666666667,,,,
1161,Advanced Micro Devices,2024-06-30,2024,2,42.73373333333333,,,,
1161,Advanced Micro Devices,2024-09-30,2024,3,41.08326666666667,,,,
1161,Advanced Micro Devices,2024-12-31,2024,4,38.05135,,,,
1161,Advanced Micro Devices,2025-03-31,2025,1,,,,,
1161,Advanced Micro Devices,2025-06-30,2025,2,,,,,
1161,Advanced Micro Devices,2025-09-30,2025,3,,,,,
1177,Aetna Inc.,2010-03-31,2010,1,69.18593333333332,56.42836666666667,-12.757566666666655,-0.18439538287648052,0.0
1177,Aetna Inc.,2010-06-30,2010,2,90.46186666666668,62.1371,-28.324766666666683,-0.31311278122346964,0.0
1177,Aetna Inc.,2010-09-30,2010,3,76.85520000000001,79.3777,2.5224999999999937,0.032821461657766726,0.0
1177,Aetna Inc.,2010-12-31,2010,4,63.38203333333333,75.12429999999999,11.742266666666659,0.18526175398811742,0.0
1177,Aetna Inc.,2011-03-31,2011,1,56.42836666666667,58.94540000000001,2.5170333333333375,0.04460581586920533,0.0
1177,Aetna Inc.,2011-06-30,2011,2,62.1371,61.01223333333333,-1.1248666666666693,-0.018102979808627524,0.0
1177,Aetna Inc.,2011-09-30,2011,3,79.3777,70.1201,-9.25760000000001,-0.11662721394043932,0.0
1177,Aetna Inc.,2011-12-31,2011,4,75.12429999999999,57.88966666666666,-17.234633333333328,-0.2294148941598568,0.0
1177,Aetna Inc.,2012-03-31,2012,1,58.94540000000001,48.45316666666667,-10.492233333333338,-0.17799918794907385,0.0
1177,Aetna Inc.,2012-06-30,2012,2,61.01223333333333,39.0748,-21.937433333333324,-0.35955794657574125,0.0
1177,Aetna Inc.,2012-09-30,2012,3,70.1201,42.700525,-27.419574999999995,-0.39103730599357384,0.0
1177,Aetna Inc.,2012-12-31,2012,4,57.88966666666666,37.3033,-20.586366666666663,-0.35561384012114994,0.0
1177,Aetna Inc.,2013-03-31,2013,1,48.45316666666667,40.8536,-7.599566666666668,-0.15684354995717517,0.0
1177,Aetna Inc.,2013-06-30,2013,2,39.0748,37.13426666666667,-1.9405333333333346,-0.04966201575781154,0.0
1177,Aetna Inc.,2013-09-30,2013,3,42.700525,34.511966666666666,-8.188558333333333,-0.19176715821019374,0.0
1177,Aetna Inc.,2013-12-31,2013,4,37.3033,28.294633333333334,-9.008666666666667,-0.24149784782222128,0.0
1177,Aetna Inc.,2014-03-31,2014,1,40.8536,21.9512,-18.9024,-0.462686274893767,0.0
1177,Aetna Inc.,2014-06-30,2014,2,37.13426666666667,25.785533333333333,-11.348733333333335,-0.3056135034307935,0.0
1177,Aetna Inc.,2014-09-30,2014,3,34.511966666666666,39.79703333333333,5.2850666666666655,0.1531372210025701,0.0
1177,Aetna Inc.,2014-12-31,2014,4,28.294633333333334,26.254566666666665,-2.040066666666668,-0.07210083419824023,0.0
1177,Aetna Inc.,2015-03-31,2015,1,21.9512,28.93653333333333,6.98533333333333,0.31822102360387267,1.0
1177,Aetna Inc.,2015-06-30,2015,2,25.785533333333333,35.15773333333333,9.3722,0.363467370592813,1.0
1177,Aetna Inc.,2015-09-30,2015,3,39.79703333333333,33.905433333333335,-5.891599999999997,-0.14804118564951652,0.0
1177,Aetna Inc.,2015-12-31,2015,4,26.254566666666665,39.8451,13.590533333333337,0.5176445494561582,1.0
1177,Aetna Inc.,2016-03-31,2016,1,28.93653333333333,32.45536666666667,3.5188333333333404,0.12160521416986166,0.0
1177,Aetna Inc.,2016-06-30,2016,2,35.15773333333333,25.90906666666667,-9.248666666666661,-0.2630620859137675,0.0
1177,Aetna Inc.,2016-09-30,2016,3,33.905433333333335,23.23606666666667,-10.669366666666665,-0.31468014467691013,0.0
1177,Aetna Inc.,2016-12-31,2016,4,39.8451,33.33703333333333,-6.5080666666666716,-0.1633341782720252,0.0
1177,Aetna Inc.,2017-03-31,2017,1,32.45536666666667,33.28133333333333,0.825966666666659,0.025449309359212052,0.0
1177,Aetna Inc.,2017-06-30,2017,2,25.90906666666667,34.63386666666667,8.724799999999998,0.33674698175156176,1.0
1177,Aetna Inc.,2017-09-30,2017,3,23.23606666666667,32.012166666666666,8.776099999999996,0.37769301172602343,1.0
1177,Aetna Inc.,2017-12-31,2017,4,33.33703333333333,,,,
1177,Aetna Inc.,2018-03-31,2018,1,33.28133333333333,,,,
1177,Aetna Inc.,2018-06-30,2018,2,34.63386666666667,,,,
1177,Aetna Inc.,2018-09-30,2018,3,32.012166666666666,,,,
1209,Air Products and Chemicals,2010-03-31,2010,1,75.83756666666666,74.49786666666667,-1.3396999999999935,-0.017665387470677377,0.0
1209,Air Products and Chemicals,2010-06-30,2010,2,89.10813333333333,58.85413333333333,-30.253999999999998,-0.33952007373812493,0.0
1209,Air Products and Chemicals,2010-09-30,2010,3,102.2492,69.3908,-32.8584,-0.32135605950951207,0.0
1209,Air Products and Chemicals,2010-12-31,2010,4,103.59576666666668,84.85896666666666,-18.736800000000017,-0.1808645333963133,0.0
1209,Air Products and Chemicals,2011-03-31,2011,1,74.49786666666667,68.23233333333333,-6.265533333333337,-0.08410352690188896,0.0
1209,Air Products and Chemicals,2011-06-30,2011,2,58.85413333333333,64.78606666666667,5.93193333333334,0.10079042876626067,0.0
1209,Air Products and Chemicals,2011-09-30,2011,3,69.3908,62.0785,-7.3123000000000005,-0.10537852280129355,0.0
1209,Air Products and Chemicals,2011-12-31,2011,4,84.85896666666666,51.784866666666666,-33.074099999999994,-0.38975374434993904,0.0
1209,Air Products and Chemicals,2012-03-31,2012,1,68.23233333333333,53.0788,-15.153533333333328,-0.2220872802239407,0.0
1209,Air Products and Chemicals,2012-06-30,2012,2,64.78606666666667,50.11346666666666,-14.67260000000001,-0.2264777097133027,0.0
1209,Air Products and Chemicals,2012-09-30,2012,3,62.0785,70.409375,8.330874999999999,0.13419903831439225,0.0
1209,Air Products and Chemicals,2012-12-31,2012,4,51.784866666666666,68.79039999999999,17.005533333333325,0.3283880876395033,1.0
1209,Air Products and Chemicals,2013-03-31,2013,1,53.0788,56.93743333333333,3.85863333333333,0.07269631817850686,0.0
1209,Air Products and Chemicals,2013-06-30,2013,2,50.11346666666666,49.68213333333333,-0.4313333333333276,-0.0086071342100991,0.0
1209,Air Products and Chemicals,2013-09-30,2013,3,70.409375,48.7649,-21.644475,-0.30740899205539035,0.0
1209,Air Products and Chemicals,2013-12-31,2013,4,68.79039999999999,46.15369999999999,-22.636699999999998,-0.3290677187514537,0.0
1209,Air Products and Chemicals,2014-03-31,2014,1,56.93743333333333,44.484366666666666,-12.453066666666665,-0.21871492860877112,0.0
1209,Air Products and Chemicals,2014-06-30,2014,2,49.68213333333333,44.40323333333333,-5.2789,-0.10625348884642635,0.0
1209,Air Products and Chemicals,2014-09-30,2014,3,48.7649,45.389700000000005,-3.3751999999999924,-0.06921371724334496,0.0
1209,Air Products and Chemicals,2014-12-31,2014,4,46.15369999999999,68.46006666666666,22.30636666666667,0.48330614158055957,1.0
1209,Air Products and Chemicals,2015-03-31,2015,1,44.484366666666666,66.69946666666668,22.215100000000014,0.4993911718798592,1.0
1209,Air Products and Chemicals,2015-06-30,2015,2,44.40323333333333,56.2225,11.819266666666664,0.26618031569773065,1.0
1209,Air Products and Chemicals,2015-09-30,2015,3,45.389700000000005,46.01303333333333,0.6233333333333277,0.013732924723744102,0.0
1209,Air Products and Chemicals,2015-12-31,2015,4,68.46006666666666,45.19383333333334,-23.266233333333325,-0.3398511638414997,0.0
1209,Air Products and Chemicals,2016-03-31,2016,1,66.69946666666668,43.77576666666667,-22.92370000000001,-0.34368640628810637,0.0
1209,Air Products and Chemicals,2016-06-30,2016,2,56.2225,42.23336666666666,-13.989133333333335,-0.2488173477403768,0.0
1209,Air Products and Chemicals,2016-09-30,2016,3,46.01303333333333,42.7019,-3.3111333333333306,-0.0719607705353048,0.0
1209,Air Products and Chemicals,2016-12-31,2016,4,45.19383333333334,42.1463,-3.047533333333341,-0.06743250369703847,0.0
1209,Air Products and Chemicals,2017-03-31,2017,1,43.77576666666667,39.617466666666665,-4.158300000000004,-0.09499091201905477,0.0
1209,Air Products and Chemicals,2017-06-30,2017,2,42.23336666666666,33.8872,-8.346166666666662,-0.197620207087445,0.0
1209,Air Products and Chemicals,2017-09-30,2017,3,42.7019,31.7573,-10.944600000000001,-0.25630241277320215,0.0
1209,Air Products and Chemicals,2017-12-31,2017,4,42.1463,32.84793333333334,-9.29836666666666,-0.22062118541050246,0.0
1209,Air Products and Chemicals,2018-03-31,2018,1,39.617466666666665,39.6366,0.01913333333333611,0.00048295196394863155,0.0
1209,Air Products and Chemicals,2018-06-30,2018,2,33.8872,38.51133333333333,4.624133333333333,0.1364566365274597,0.0
1209,Air Products and Chemicals,2018-09-30,2018,3,31.7573,36.6016,4.844299999999997,0.1525413054636256,0.0
1209,Air Products and Chemicals,2018-12-31,2018,4,32.84793333333334,37.024033333333335,4.176099999999998,0.12713433011513656,0.0
1209,Air Products and Chemicals,2019-03-31,2019,1,39.6366,37.35736666666667,-2.2792333333333303,-0.05750325036288002,0.0
1209,Air Products and Chemicals,2019-06-30,2019,2,38.51133333333333,38.3123,-0.1990333333333325,-0.005168175601987272,0.0
1209,Air Products and Chemicals,2019-09-30,2019,3,36.6016,38.15346666666667,1.551866666666669,0.042398875094713594,0.0
1209,Air Products and Chemicals,2019-12-31,2019,4,37.024033333333335,39.00123333333334,1.9772000000000034,0.05340314984591099,0.0
1209,Air Products and Chemicals,2020-03-31,2020,1,37.35736666666667,37.6518,0.29443333333333044,0.007881533405727127,0.0
1209,Air Products and Chemicals,2020-06-30,2020,2,38.3123,37.44296666666667,-0.86933333333333,-0.022690711164125618,0.0
1209,Air Products and Chemicals,2020-09-30,2020,3,38.15346666666667,36.32236666666667,-1.8310999999999993,-0.047993017672487585,0.0
1209,Air Products and Chemicals,2020-12-31,2020,4,39.00123333333334,35.68306666666666,-3.318166666666677,-0.0850785060643384,0.0
1209,Air Products and Chemicals,2021-03-31,2021,1,37.6518,37.04283333333333,-0.6089666666666744,-0.016173640215518897,0.0
1209,Air Products and Chemicals,2021-06-30,2021,2,37.44296666666667,37.5692,0.12623333333333164,0.0033713496704765636,0.0
1209,Air Products and Chemicals,2021-09-30,2021,3,36.32236666666667,37.505500000000005,1.1831333333333376,0.03257313445985084,0.0
1209,Air Products and Chemicals,2021-12-31,2021,4,35.68306666666666,36.34066666666666,0.6575999999999951,0.018428909323936895,0.0
1209,Air Products and Chemicals,2022-03-31,2022,1,37.04283333333333,35.6454,-1.3974333333333249,-0.037724796069414916,0.0
1209,Air Products and Chemicals,2022-06-30,2022,2,37.5692,35.011833333333335,-2.557366666666667,-0.06807083107084172,0.0
1209,Air Products and Chemicals,2022-09-30,2022,3,37.505500000000005,34.4741,-3.031400000000005,-0.0808254789297571,0.0
1209,Air Products and Chemicals,2022-12-31,2022,4,36.34066666666666,34.3158,-2.0248666666666537,-0.055719029186769305,0.0
1209,Air Products and Chemicals,2023-03-31,2023,1,35.6454,34.310066666666664,-1.3353333333333381,-0.03746158924667245,0.0
1209,Air Products and Chemicals,2023-06-30,2023,2,35.011833333333335,34.581,-0.4308333333333323,-0.012305363424746842,0.0
1209,Air Products and Chemicals,2023-09-30,2023,3,34.4741,34.975366666666666,0.5012666666666661,0.014540384423862148,0.0
1209,Air Products and Chemicals,2023-12-31,2023,4,34.3158,34.999025,0.6832250000000002,0.019909924874256177,0.0
1209,Air Products and Chemicals,2024-03-31,2024,1,34.310066666666664,,,,
1209,Air Products and Chemicals,2024-06-30,2024,2,34.581,,,,
1209,Air Products and Chemicals,2024-09-30,2024,3,34.975366666666666,,,,
1209,Air Products and Chemicals,2024-12-31,2024,4,34.999025,,,,
1209,Air Products and Chemicals,2025-03-31,2025,1,,,,,
1209,Air Products and Chemicals,2025-06-30,2025,2,,,,,
1209,Air Products and Chemicals,2025-09-30,2025,3,,,,,
1300,Honeywell International Inc.,2010-03-31,2010,1,45.33803333333333,32.40463333333333,-12.933399999999999,-0.28526601286190184,0.0
1300,Honeywell International Inc.,2010-06-30,2010,2,50.94406666666666,37.61793333333333,-13.326133333333324,-0.2615836191587897,0.0
1300,Honeywell International Inc.,2010-09-30,2010,3,41.4481,48.14860000000001,6.700500000000012,0.16166000371549027,0.0
1300,Honeywell International Inc.,2010-12-31,2010,4,33.60653333333334,49.96096666666667,16.354433333333333,0.4866444619895337,1.0
1300,Honeywell International Inc.,2011-03-31,2011,1,32.40463333333333,34.58783333333333,2.1831999999999994,0.06737308142148396,0.0
1300,Honeywell International Inc.,2011-06-30,2011,2,37.61793333333333,33.36783333333333,-4.250100000000003,-0.1129806882887418,0.0
1300,Honeywell International Inc.,2011-09-30,2011,3,48.14860000000001,35.416133333333335,-12.732466666666674,-0.26444105678392876,0.0
1300,Honeywell International Inc.,2011-12-31,2011,4,49.96096666666667,32.32456666666667,-17.636400000000002,-0.35300357812665756,0.0
1300,Honeywell International Inc.,2012-03-31,2012,1,34.58783333333333,26.1969,-8.39093333333333,-0.2425978306437234,0.0
1300,Honeywell International Inc.,2012-06-30,2012,2,33.36783333333333,21.3064,-12.06143333333333,-0.3614688797095006,0.0
1300,Honeywell International Inc.,2012-09-30,2012,3,35.416133333333335,25.426725,-9.989408333333333,-0.2820581298165431,0.0
1300,Honeywell International Inc.,2012-12-31,2012,4,32.32456666666667,18.690063,-13.63450366666667,-0.4218000447544026,0.0
1300,Honeywell International Inc.,2013-03-31,2013,1,26.1969,22.337233333333334,-3.8596666666666657,-0.14733295415360848,0.0
1300,Honeywell International Inc.,2013-06-30,2013,2,21.3064,21.560066666666668,0.2536666666666676,0.011905655890561877,0.0
1300,Honeywell International Inc.,2013-09-30,2013,3,25.426725,20.3126,-5.114125000000001,-0.2011318799412823,0.0
1300,Honeywell International Inc.,2013-12-31,2013,4,18.690063,18.690063,0.0,0.0,0.0
1300,Honeywell International Inc.,2014-03-31,2014,1,22.337233333333334,18.690063,-3.647170333333335,-0.1632776216690519,0.0
1300,Honeywell International Inc.,2014-06-30,2014,2,21.560066666666668,18.690063,-2.870003666666669,-0.1331166415688264,0.0
1300,Honeywell International Inc.,2014-09-30,2014,3,20.3126,20.628433333333334,0.31583333333333385,0.015548641401560306,0.0
1300,Honeywell International Inc.,2014-12-31,2014,4,18.690063,19.587433333333333,0.8973703333333347,0.048013232129465525,0.0
1300,Honeywell International Inc.,2015-03-31,2015,1,18.690063,21.5947,2.904637000000001,0.15541076560309086,0.0
1300,Honeywell International Inc.,2015-06-30,2015,2,18.690063,26.7158,8.025737000000003,0.4294119821854,1.0
1300,Honeywell International Inc.,2015-09-30,2015,3,20.628433333333334,25.64233333333333,5.013899999999996,0.24305772130053482,0.0
1300,Honeywell International Inc.,2015-12-31,2015,4,19.587433333333333,26.891,7.303566666666665,0.37287002040423867,1.0
1300,Honeywell International Inc.,2016-03-31,2016,1,21.5947,23.625833333333333,2.031133333333333,0.09405702942543,0.0
1300,Honeywell International Inc.,2016-06-30,2016,2,26.7158,22.197333333333333,-4.518466666666669,-0.1691308763603062,0.0
1300,Honeywell International Inc.,2016-09-30,2016,3,25.64233333333333,20.988866666666667,-4.653466666666663,-0.18147594472681883,0.0
1300,Honeywell International Inc.,2016-12-31,2016,4,26.891,26.279300000000003,-0.6116999999999955,-0.02274738760179969,0.0
1300,Honeywell International Inc.,2017-03-31,2017,1,23.625833333333333,28.67513333333333,5.049299999999999,0.21371944552220376,0.0
1300,Honeywell International Inc.,2017-06-30,2017,2,22.197333333333333,32.37526666666667,10.177933333333335,0.45852054300816925,1.0
1300,Honeywell International Inc.,2017-09-30,2017,3,20.988866666666667,33.70153333333334,12.71266666666667,0.6056861891860131,1.0
1300,Honeywell International Inc.,2017-12-31,2017,4,26.279300000000003,35.022933333333334,8.743633333333332,0.3327194154080714,1.0
