iqt,date,cds_spread
IQT1673533348,2023-02-10,78.2144
IQT1673533348,2023-03-12,90.0669
IQT1673533348,2023-04-11,93.128
IQT1673533348,2023-05-11,90.147
IQT1673533348,2023-06-10,89.8279
IQT1673533348,2023-07-10,88.5712
IQT1673533348,2023-08-09,92.4289
IQT1673533348,2023-09-08,81.358
IQT1673533348,2023-10-08,83.7248
IQT1673533348,2023-11-07,90.6288
IQT1673533348,2023-12-07,75.6947
IQT1673533348,2024-01-06,77.4259
IQT1673533348,2024-02-05,75.3399
IQT1673533348,2024-03-06,75.51
IQT1673533348,2024-04-05,67.2007
IQT1673533348,2024-05-05,71.6321
IQT1673533348,2024-06-04,69.365
IQT1673533348,2024-07-04,72.3088
IQT1673533348,2024-08-03,77.1697
IQT1673533348,2024-09-02,72.2402
IQT1673533348,2024-10-02,72.3493
IQT1673533348,2024-11-01,74.2798
IQT1673533348,2024-12-01,66.7542
IQT1673533348,2024-12-31,67.0503
IQT1674280697,2020-03-27,89.9943
IQT1674280697,2020-04-26,97.3685
IQT1674280697,2020-05-26,101.2238
IQT1674280697,2020-06-25,89.2239
IQT1674280697,2020-07-25,72.0437
IQT1674280697,2020-08-24,66.5572
IQT1674280697,2020-09-23,69.7052
IQT1674280697,2020-10-23,63.0369
IQT1674280697,2020-11-22,58.5632
IQT1674280697,2020-12-22,62.9771
IQT1674280697,2021-01-21,59.639
IQT1674280697,2021-02-20,58.6665
IQT1674280697,2021-03-22,59.3885
IQT1674280697,2021-04-21,61.3924
IQT1674280697,2021-05-21,61.0337
IQT1674280697,2021-06-20,58.5259
IQT1674280697,2021-07-20,59.8452
IQT1674280697,2021-08-19,59.7164
IQT1674280697,2021-09-18,54.5874
IQT1674280697,2021-10-18,60.1595
IQT1674280697,2021-11-17,61.813
IQT1674280697,2021-12-17,63.4609
IQT1674280697,2022-01-16,62.2719
IQT1674280697,2022-02-15,71.2482
IQT1674280697,2022-03-17,72.1934
IQT1674280697,2022-04-16,77.9043
IQT1674280697,2022-05-16,98.4825
IQT1674280697,2022-06-15,98.9634
IQT1674280697,2022-07-15,102.2885
IQT1674280697,2022-08-14,81.8549
IQT1674280697,2022-09-13,92.6902
IQT1674280697,2022-10-13,100.5588
IQT1674280697,2022-11-12,88.1104
IQT1674280697,2022-12-12,81.0562
IQT1674280697,2023-01-11,78.286
IQT1674280697,2023-02-10,78.3365
IQT1674280697,2023-03-12,86.713
IQT1674280697,2023-04-11,80.4339
IQT1674280697,2023-05-11,87.0166
IQT1674280697,2023-06-10,81.5431
IQT1674280697,2023-07-10,76.6648
IQT1674280697,2023-08-09,76.0547
IQT1674280697,2023-09-08,69.872
IQT1674280697,2023-10-08,82.5217
IQT1674280697,2023-11-07,83.8141
IQT1674280697,2023-12-07,62.6819
IQT1674280697,2024-01-06,56.5345
IQT1674280697,2024-02-05,55.5891
IQT1674280697,2024-03-06,56.4115
IQT1674280697,2024-04-05,50.2746
IQT1674280697,2024-05-05,48.2477
IQT1674280697,2024-06-04,47.1291
IQT1674280697,2024-07-04,51.2411
IQT1674280697,2024-08-03,56.3843
IQT1674280697,2024-09-02,48.8516
IQT1674280697,2024-10-02,48.1258
IQT1674280697,2024-11-01,51.3995
IQT1674280697,2024-12-01,51.1767
IQT1674280697,2024-12-31,54.0772
IQT1674750060,2020-11-22,43.6143
IQT1674750060,2020-12-22,45.2011
IQT1674750060,2021-01-21,40.0635
IQT1674750060,2021-02-20,43.7757
IQT1674750060,2021-03-22,54.8407
IQT1674750060,2021-04-21,59.1498
IQT1674750060,2021-05-21,59.1708
IQT1674750060,2021-06-20,55.7331
IQT1674750060,2021-07-20,55.3236
IQT1674750060,2021-08-19,52.7042
IQT1674750060,2021-09-18,44.0955
IQT1674750060,2021-10-18,52.2987
IQT1674750060,2021-11-17,52.3196
IQT1674750060,2021-12-17,55.9918
IQT1674750060,2022-01-16,59.0057
IQT1674750060,2022-02-15,70.0847
IQT1674750060,2022-03-17,75.8628
IQT1674750060,2022-04-16,83.2674
IQT1674750060,2022-05-16,91.4037
IQT1674750060,2022-06-15,114.2159
IQT1674750060,2022-07-15,105.0835
IQT1674750060,2022-08-14,83.4922
IQT1674750060,2022-09-13,93.4663
IQT1674750060,2022-10-13,104.9291
IQT1674750060,2022-11-12,87.5513
IQT1674750060,2022-12-12,85.4243
IQT1674750060,2023-01-11,77.6863
IQT1674750060,2023-02-10,75.1258
IQT1674750060,2023-03-12,80.8524
IQT1674750060,2023-04-11,80.3586
IQT1674750060,2023-05-11,74.8011
IQT1674750060,2023-06-10,68.3214
IQT1674750060,2023-07-10,64.0524
IQT1674750060,2023-08-09,68.1524
IQT1674750060,2023-09-08,69.0396
IQT1674750060,2023-10-08,75.9558
IQT1674750060,2023-11-07,79.2281
IQT1674750060,2023-12-07,70.105
IQT1674750060,2024-01-06,65.0803
IQT1674750060,2024-02-05,61.5224
IQT1674750060,2024-03-06,54.3093
IQT1674750060,2024-04-05,53.7069
IQT1674750060,2024-05-05,52.2933
IQT1674750060,2024-06-04,51.8589
IQT1674750060,2024-07-04,51.7997
IQT1674750060,2024-08-03,65.3427
IQT1674750060,2024-09-02,53.9981
IQT1674750060,2024-10-02,53.734
IQT1674750060,2024-11-01,56.9883
IQT1674750060,2024-12-01,50.3802
IQT1674750060,2024-12-31,47.5493
IQT1676694304,2012-01-09,495.8585
IQT1676694304,2012-02-08,451.7894
IQT1676694304,2012-03-09,507.8749
IQT1676694304,2012-04-08,508.7072
IQT1676694304,2012-05-08,567.1879
IQT1676694304,2012-06-07,535.8438
IQT1676694304,2012-07-07,720.9042
IQT1676694304,2012-08-06,713.4515
IQT1676694304,2012-09-05,743.8258
IQT1676694304,2012-10-05,744.2713
IQT1676694304,2012-11-04,757.005
IQT1676694304,2012-12-04,716.0236
IQT1676694304,2013-01-03,860.7456
IQT1676694304,2013-02-02,713.4248
IQT1676694304,2013-03-04,630.0576
IQT1676694304,2013-04-03,539.1165
IQT1676694304,2013-05-03,539.1165
IQT1676694304,2013-06-02,539.1165
IQT1676694304,2013-07-02,539.1165
IQT1676694304,2013-08-01,539.1165
IQT1676694304,2013-08-31,539.1165
IQT1676694304,2013-09-30,539.1165
IQT1676694304,2013-10-30,539.1165
IQT1676694304,2013-11-29,539.1165
IQT1676694304,2013-12-29,539.1165
IQT1676694304,2014-01-28,539.1165
IQT1676694304,2014-02-27,539.1165
IQT1676694304,2014-03-29,539.1165
IQT1676694304,2014-04-28,539.1165
IQT1676694304,2014-05-28,539.1165
IQT1676694304,2014-06-27,539.1165
IQT1676694304,2014-07-27,539.1165
IQT1676694304,2014-08-26,539.1165
IQT1676694304,2014-09-25,539.1165
IQT1676694304,2014-10-25,539.1165
IQT1676694304,2014-11-24,539.1165
IQT1676694304,2014-12-24,539.1165
IQT1676694304,2015-01-23,539.1165
IQT1676694304,2015-02-22,539.1165
IQT1676694304,2015-03-24,539.1165
IQT1676694304,2015-04-23,539.1165
IQT1676694304,2015-05-23,539.1165
IQT1676694304,2015-06-22,539.1165
IQT1676694304,2015-07-22,539.1165
IQT1676694304,2015-08-21,539.1165
IQT1676694304,2015-09-20,539.1165
IQT1676694304,2015-10-20,539.1165
IQT1676694304,2015-11-19,539.1165
IQT1676694304,2015-12-19,539.1165
IQT1676694304,2016-01-18,539.1165
IQT1676694304,2016-02-17,539.1165
IQT1676694304,2016-03-18,539.1165
IQT1676694304,2016-04-17,539.1165
IQT1676694304,2016-05-17,539.1165
IQT1676694304,2016-06-16,539.1165
IQT1676694304,2016-07-16,539.1165
IQT1676694304,2016-08-15,539.1165
IQT1676694304,2016-09-14,539.1165
IQT1676694304,2016-10-14,539.1165
IQT1676694304,2016-11-13,539.1165
IQT1676694304,2016-12-13,539.1165
IQT1676694304,2017-01-12,539.1165
IQT1676694304,2017-02-11,539.1165
IQT1676694304,2017-03-13,539.1165
IQT1676694304,2017-04-12,539.1165
IQT1676694304,2017-05-12,539.1165
IQT1676694304,2017-06-11,539.1165
IQT1676694304,2017-07-11,539.1165
IQT1676694304,2017-08-10,539.1165
IQT1676694304,2017-09-09,539.1165
IQT1676694304,2017-10-09,539.1165
IQT1676694304,2017-11-08,539.1165
IQT1676694304,2017-12-08,539.1165
IQT1676694304,2018-01-07,539.1165
IQT1676694304,2018-02-06,539.1165
IQT1676694304,2018-03-08,539.1165
IQT1676694304,2018-04-07,539.1165
IQT1676694304,2018-05-07,539.1165
IQT1676694304,2018-06-06,539.1165
IQT1676694304,2018-07-06,539.1165
IQT1676694304,2018-08-05,539.1165
IQT1676694304,2018-09-04,539.1165
IQT1676694304,2018-10-04,539.1165
IQT1676694304,2018-11-03,539.1165
IQT1676694304,2018-12-03,539.1165
IQT1676694304,2019-01-02,539.1165
IQT1676694304,2019-02-01,539.1165
IQT1676694304,2019-03-03,539.1165
IQT1676694304,2019-04-02,539.1165
IQT1676694304,2019-05-02,539.1165
IQT1676694304,2019-06-01,539.1165
IQT1676694304,2019-07-01,539.1165
IQT1676694304,2019-07-31,539.1165
IQT1676694304,2019-08-30,539.1165
IQT1676694304,2019-09-29,539.1165
IQT1676694304,2019-10-29,539.1165
IQT1676694304,2019-11-28,539.1165
IQT1676694304,2019-12-28,539.1165
IQT1676694304,2020-01-27,182.8345
IQT1676694304,2020-02-26,164.8705
IQT1676694304,2020-03-27,382.1544
IQT1676694304,2020-04-26,392.1168
IQT1676694304,2020-05-26,343.3149
IQT1676694304,2020-06-25,328.2826
IQT1676694304,2020-07-25,369.5882
IQT1676694304,2020-08-24,390.0121
IQT1676694304,2020-09-23,460.9675
IQT1676694304,2020-10-23,852.9062
IQT1676694304,2020-11-22,655.751
IQT1676694304,2020-12-22,475.5539
IQT1676694304,2021-01-21,443.4767
IQT1676694304,2021-02-20,403.7084
IQT1676694304,2021-03-22,467.397
IQT1676694304,2021-04-21,414.3576
IQT1676694304,2021-05-21,397.2384
IQT1676694304,2021-06-20,433.0078
IQT1676694304,2021-07-20,450.5381
IQT1676694304,2021-08-19,509.6397
IQT1676694304,2021-09-18,392.7009
IQT1676694304,2021-10-18,379.9634
IQT1676694304,2021-11-17,424.484
IQT1676694304,2021-12-17,470.5666
IQT1676694304,2022-01-16,333.2264
IQT1676694304,2022-02-15,359.9441
IQT1676694304,2022-03-17,432.8312
IQT1676694304,2022-04-16,421.8204
IQT1676694304,2022-05-16,411.4132
IQT1676694304,2022-06-15,414.4593
IQT1676694304,2022-07-15,484.6587
IQT1676694304,2022-08-14,357.3915
IQT1676694304,2022-09-13,377.3258
IQT1676694304,2022-10-13,414.404
IQT1676694304,2022-11-12,281.7043
IQT1676694304,2022-12-12,368.6659
IQT1676694304,2023-01-11,336.4239
IQT1676694304,2023-02-10,328.8729
IQT1676694304,2023-03-12,350.075
IQT1676694304,2023-04-11,327.2979
IQT1676694304,2023-05-11,441.6793
IQT1676694304,2023-06-10,393.6401
IQT1676694304,2023-07-10,365.3071
IQT1676694304,2023-08-09,294.804
IQT1676694304,2023-09-08,273.4952
IQT1676694304,2023-10-08,316.4532
IQT1676694304,2023-11-07,215.0206
IQT1676694304,2023-12-07,220.6019
IQT1676694304,2024-01-06,284.0433
IQT1676694304,2024-02-05,284.8557
IQT1676694304,2024-03-06,263.3656
IQT1676694304,2024-04-05,267.2977
IQT1676694304,2024-05-05,257.3048
IQT1676694304,2024-06-04,257.3048
IQT1676694304,2024-07-04,273.9226
IQT1676694304,2024-08-03,314.8573
IQT1676694304,2024-09-02,282.4215
IQT1676694304,2024-10-02,531.5367
IQT1676694304,2024-11-01,572.7723
IQT1676694304,2024-12-01,463.4222
IQT1676694304,2024-12-31,530.8545
IQT1677736496,2015-05-23,313.0878
IQT1677736496,2015-06-22,284.9381
IQT1677736496,2015-07-22,350.1144
IQT1677736496,2015-08-21,398.2059
IQT1677736496,2015-09-20,377.2645
IQT1677736496,2015-10-20,454.4598
IQT1677736496,2015-11-19,402.9656
IQT1677736496,2015-12-19,467.9128
IQT1677736496,2016-01-18,667.4271
IQT1677736496,2016-02-17,612.5641
IQT1677736496,2016-03-18,370.2055
IQT1677736496,2016-04-17,302.873
IQT1677736496,2016-05-17,318.4695
IQT1677736496,2016-06-16,371.6788
IQT1677736496,2016-07-16,384.9054
IQT1677736496,2016-08-15,391.3476
IQT1677736496,2016-09-14,319.9705
IQT1677736496,2016-10-14,228.5734
IQT1677736496,2016-11-13,272.5596
IQT1677736496,2016-12-13,237.9473
IQT1677736496,2017-01-12,225.8665
IQT1677736496,2017-02-11,250.5135
IQT1677736496,2017-03-13,173.4247
IQT1677736496,2017-04-12,281.1472
IQT1677736496,2017-05-12,330.9796
IQT1677736496,2017-06-11,251.0171
IQT1677736496,2017-07-11,304.9544
IQT1677736496,2017-08-10,381.3936
IQT1677736496,2017-09-09,381.3936
IQT1677736496,2017-10-09,381.3936
IQT1677736496,2017-11-08,381.3936
IQT1677736496,2017-12-08,707.5243
IQT1677736496,2018-01-07,606.5669
IQT1677736496,2018-02-06,243.5331
IQT1677736496,2018-03-08,107.7443
IQT1677736496,2018-04-07,124.3875
IQT1677736496,2018-05-07,113.4468
IQT1677736496,2018-06-06,123.6738
IQT1677736496,2018-07-06,130.3284
IQT1677736496,2018-08-05,112.4654
IQT1677736496,2018-09-04,119.1639
IQT1677736496,2018-10-04,133.0143
IQT1677736496,2018-11-03,200.4499
IQT1677736496,2018-12-03,233.2982
IQT1677736496,2019-01-02,253.3475
IQT1677736496,2019-02-01,141.6349
IQT1677736496,2019-03-03,149.8708
IQT1677736496,2019-04-02,130.2079
IQT1677736496,2019-05-02,119.8675
IQT1677736496,2019-06-01,223.9485
IQT1677736496,2019-07-01,146.4289
IQT1677736496,2019-07-31,196.9314
IQT1677736496,2019-08-30,206.9476
IQT1677736496,2019-09-29,251.4007
IQT1677736496,2019-10-29,202.0371
IQT1677736496,2019-11-28,264.0484
IQT1677736496,2019-12-28,187.8746
IQT1677736496,2020-01-27,239.6636
IQT1677736496,2020-02-26,229.4718
IQT1677736496,2020-03-27,540.4769
IQT1677736496,2020-04-26,506.4026
IQT1677736496,2020-05-26,454.544
IQT1677736496,2020-06-25,408.1834
IQT1677736496,2020-07-25,274.36
IQT1677736496,2020-08-24,212.4827
IQT1677736496,2020-09-23,221.7541
IQT1677736496,2020-10-23,255.2406
IQT1677736496,2020-11-22,162.0214
IQT1677736496,2020-12-22,203.1415
IQT1677736496,2021-01-21,218.4237
IQT1677736496,2021-02-20,234.5666
IQT1677736496,2021-03-22,306.989
IQT1677736496,2021-04-21,217.7195
IQT1677736496,2021-05-21,203.6077
IQT1677736496,2021-06-20,175.0449
IQT1677736496,2021-07-20,193.0538
IQT1677736496,2021-08-19,219.9534
IQT1677736496,2021-09-18,217.5043
IQT1677736496,2021-10-18,276.9104
IQT1677736496,2021-11-17,268.2934
IQT1677736496,2021-12-17,227.8395
IQT1677736496,2022-01-16,233.9298
IQT1677736496,2022-02-15,340.1691
IQT1677736496,2022-03-17,386.5982
IQT1677736496,2022-04-16,315.5023
IQT1677736496,2022-05-16,371.796
IQT1677736496,2022-06-15,442.6423
IQT1677736496,2022-07-15,472.0235
IQT1677736496,2022-08-14,380.9312
IQT1677736496,2022-09-13,416.9677
IQT1677736496,2022-10-13,560.3559
IQT1677736496,2022-11-12,447.1327
IQT1677736496,2022-12-12,454.5652
IQT1677736496,2023-01-11,348.4719
IQT1677736496,2023-02-10,389.2429
IQT1677736496,2023-03-12,385.0765
IQT1677736496,2023-04-11,379.7018
IQT1677736496,2023-05-11,365.4034
IQT1677736496,2023-06-10,313.4381
IQT1677736496,2023-07-10,363.0468
IQT1677736496,2023-08-09,294.6765
IQT1677736496,2023-09-08,327.3187
IQT1677736496,2023-10-08,418.5203
IQT1677736496,2023-11-07,368.2637
IQT1677736496,2023-12-07,249.3102
IQT1677736496,2024-01-06,190.2367
IQT1677736496,2024-02-05,175.2184
IQT1677736496,2024-03-06,224.0399
IQT1677736496,2024-04-05,205.668
IQT1677736496,2024-05-05,194.4726
IQT1677736496,2024-06-04,215.3772
IQT1677736496,2024-07-04,202.4034
IQT1677736496,2024-08-03,251.2821
IQT1677736496,2024-09-02,200.013
IQT1677736496,2024-10-02,280.397
IQT1677736496,2024-11-01,341.6771
IQT1677736496,2024-12-01,249.3505
IQT1677736496,2024-12-31,249.3521
IQT1681792926,2021-09-18,168.9042
IQT1681792926,2021-10-18,200.7092
IQT1681792926,2021-11-17,214.6001
IQT1681792926,2021-12-17,253.8129
IQT1681792926,2022-01-16,235.5938
IQT1681792926,2022-02-15,279.8147
IQT1681792926,2022-03-17,286.5925
IQT1681792926,2022-04-16,313.2958
IQT1681792926,2022-05-16,665.6916
IQT1681792926,2022-06-15,726.3957
IQT1681792926,2022-07-15,813.9137
IQT1681792926,2022-08-14,548.0751
IQT1681792926,2022-09-13,680.662
IQT1681792926,2022-10-13,741.8801
IQT1681792926,2022-11-12,1128.402
IQT1681792926,2022-12-12,1064.3793
IQT1681792926,2023-01-11,937.2674
IQT1681792926,2023-02-10,1073.1612
IQT1681792926,2023-03-12,1191.3509
IQT1681792926,2023-04-11,1382.8053
IQT1681792926,2023-05-11,1103.084
IQT1681792926,2023-06-10,1250.9959
IQT1681792926,2023-07-10,1020.5449
IQT1681792926,2023-08-09,689.8698
IQT1681792926,2023-09-08,668.8673
IQT1681792926,2023-10-08,646.0709
IQT1681792926,2023-11-07,511.4013
IQT1681792926,2023-12-07,408.3082
IQT1681792926,2024-01-06,450.9079
IQT1681792926,2024-02-05,433.7873
IQT1681792926,2024-03-06,337.7456
IQT1681792926,2024-04-05,202.2614
IQT1681792926,2024-05-05,180.4428
IQT1681792926,2024-06-04,170.2296
IQT1681792926,2024-07-04,164.0523
IQT1681792926,2024-08-03,166.6807
IQT1681792926,2024-09-02,309.9125
IQT1681792926,2024-10-02,146.8661
IQT1681792926,2024-11-01,141.8562
IQT1681792926,2024-12-01,107.4441
IQT1681792926,2024-12-31,110.7248
IQT1761446991,2013-06-02,256.2028
IQT1761446991,2013-07-02,268.5754
IQT1761446991,2013-08-01,249.9278
IQT1761446991,2013-08-31,297.4421
IQT1761446991,2013-09-30,321.5478
IQT1761446991,2013-10-30,273.9387
IQT1761446991,2013-11-29,222.3057
IQT1761446991,2013-12-29,162.2418
IQT1761446991,2014-01-28,229.4043
IQT1761446991,2014-02-27,222.9705
IQT1761446991,2014-03-29,209.8902
IQT1761446991,2014-04-28,228.7946
IQT1761446991,2014-05-28,221.2758
IQT1761446991,2014-06-27,194.2703
IQT1761446991,2014-07-27,214.44
IQT1761446991,2014-08-26,203.5128
IQT1761446991,2014-09-25,247.4076
IQT1761446991,2014-10-25,258.3706
IQT1761446991,2014-11-24,250.5446
IQT1761446991,2014-12-24,300.1706
IQT1761446991,2015-01-23,137.1546
IQT1761446991,2015-02-22,317.5907
IQT1761446991,2015-03-24,250.6917
IQT1761446991,2015-04-23,345.349
IQT1761446991,2015-05-23,281.5199
IQT1761446991,2015-06-22,251.752
IQT1761446991,2015-07-22,222.0202
IQT1761446991,2015-08-21,310.4883
IQT1761446991,2015-09-20,363.9127
IQT1761446991,2015-10-20,406.5499
IQT1761446991,2015-11-19,355.5391
IQT1761446991,2015-12-19,405.4541
IQT1761446991,2016-01-18,612.8674
IQT1761446991,2016-02-17,616.5073
IQT1761446991,2016-03-18,383.7583
IQT1761446991,2016-04-17,407.7433
IQT1761446991,2016-05-17,425.2506
IQT1761446991,2016-06-16,493.9107
IQT1761446991,2016-07-16,243.6238
IQT1761446991,2016-08-15,230.2986
IQT1761446991,2016-09-14,247.6936
IQT1761446991,2016-10-14,222.5081
IQT1761446991,2016-11-13,220.1778
IQT1761446991,2016-12-13,203.0928
IQT1761446991,2017-01-12,215.7198
IQT1761446991,2017-02-11,174.648
IQT1761446991,2017-03-13,172.9235
IQT1761446991,2017-04-12,188.7832
IQT1761446991,2017-05-12,151.8855
IQT1761446991,2017-06-11,151.2226
IQT1761446991,2017-07-11,225.2987
IQT1761446991,2017-08-10,210.749
IQT1761446991,2017-09-09,196.7321
IQT1761446991,2017-10-09,198.2114
IQT1761446991,2017-11-08,587.2199
IQT1761446991,2017-12-08,185.7398
IQT1761446991,2018-01-07,172.0402
IQT1761446991,2018-02-06,202.6182
IQT1761446991,2018-03-08,175.7392
IQT1761446991,2018-04-07,204.9652
IQT1761446991,2018-05-07,208.2149
IQT1761446991,2018-06-06,209.5164
IQT1761446991,2018-07-06,216.2156
IQT1761446991,2018-08-05,193.7224
IQT1761446991,2018-09-04,192.083
IQT1761446991,2018-10-04,201.0088
IQT1761446991,2018-11-03,198.2531
IQT1761446991,2018-12-03,242.0356
IQT1761446991,2019-01-02,267.5409
IQT1761446991,2019-02-01,200.4715
IQT1761446991,2019-03-03,186.5817
IQT1761446991,2019-04-02,213.5755
IQT1761446991,2019-05-02,175.9543
IQT1761446991,2019-06-01,183.7948
IQT1761446991,2019-07-01,217.5068
IQT1761446991,2019-07-31,168.4039
IQT1761446991,2019-08-30,177.9104
IQT1761446991,2019-09-29,279.9489
IQT1761446991,2019-10-29,212.2947
IQT1761446991,2019-11-28,210.683
IQT1761446991,2019-12-28,198.7997
IQT1761446991,2020-01-27,227.342
IQT1761446991,2020-02-26,237.795
IQT1761446991,2020-03-27,469.2855
IQT1761446991,2020-04-26,503.1873
IQT1761446991,2020-05-26,388.049
IQT1761446991,2020-06-25,369.6389
IQT1761446991,2020-07-25,385.356
IQT1761446991,2020-08-24,347.5123
IQT1761446991,2020-09-23,440.6224
IQT1761446991,2020-10-23,273.8184
IQT1761446991,2020-11-22,241.4314
IQT1761446991,2020-12-22,226.7727
IQT1761446991,2021-01-21,195.4141
IQT1761446991,2021-02-20,215.2498
IQT1761446991,2021-03-22,199.1313
IQT1761446991,2021-04-21,234.4261
IQT1761446991,2021-05-21,160.1992
IQT1761446991,2021-06-20,169.6491
IQT1761446991,2021-07-20,185.3983
IQT1761446991,2021-08-19,151.5083
IQT1761446991,2021-09-18,150.0383
IQT1761446991,2021-10-18,156.0359
IQT1761446991,2021-11-17,149.3911
IQT1761446991,2021-12-17,170.5555
IQT1761446991,2022-01-16,178.5976
IQT1761446991,2022-02-15,283.982
IQT1761446991,2022-03-17,302.748
IQT1761446991,2022-04-16,289.0938
IQT1761446991,2022-05-16,380.4389
IQT1761446991,2022-06-15,273.3091
IQT1761446991,2022-07-15,520.8991
IQT1761446991,2022-08-14,340.2593
IQT1761446991,2022-09-13,376.5399
IQT1761446991,2022-10-13,524.1622
IQT1761446991,2022-11-12,403.0571
IQT1761446991,2022-12-12,336.7562
IQT1761446991,2023-01-11,353.0688
IQT1761446991,2023-02-10,510.7533
IQT1761446991,2023-03-12,435.965
IQT1761446991,2023-04-11,492.5767
IQT1761446991,2023-05-11,593.0022
IQT1761446991,2023-06-10,486.1375
IQT1761446991,2023-07-10,470.4892
IQT1761446991,2023-08-09,402.349
IQT1761446991,2023-09-08,341.9048
IQT1761446991,2023-10-08,429.4649
IQT1761446991,2023-11-07,420.423
IQT1761446991,2023-12-07,444.8031
IQT1761446991,2024-01-06,319.6558
IQT1761446991,2024-02-05,287.4109
IQT1761446991,2024-03-06,241.2063
IQT1761446991,2024-04-05,181.5775
IQT1761446991,2024-05-05,206.2061
IQT1761446991,2024-06-04,157.7166
IQT1761446991,2024-07-04,228.1161
IQT1761446991,2024-08-03,251.5006
IQT1761446991,2024-09-02,230.9585
IQT1761446991,2024-10-02,284.3681
IQT1761446991,2024-11-01,198.5353
IQT1761446991,2024-12-01,195.0012
IQT1761446991,2024-12-31,229.3177
IQT1770123154,2021-01-21,115.3996
IQT1770123154,2021-02-20,115.0427
IQT1770123154,2021-03-22,142.7169
IQT1770123154,2021-04-21,132.4383
IQT1770123154,2021-05-21,143.9635
IQT1770123154,2021-06-20,135.8201
IQT1770123154,2021-07-20,141.7239
IQT1770123154,2021-08-19,139.1703
IQT1770123154,2021-09-18,121.7548
IQT1770123154,2021-10-18,163.737
IQT1770123154,2021-11-17,160.8521
IQT1770123154,2021-12-17,177.156
IQT1770123154,2022-01-16,187.5389
IQT1770123154,2022-02-15,212.8753
IQT1770123154,2022-03-17,218.4609
IQT1770123154,2022-04-16,243.0675
IQT1770123154,2022-05-16,329.6558
IQT1770123154,2022-06-15,382.7181
IQT1770123154,2022-07-15,473.7668
IQT1770123154,2022-08-14,275.8271
IQT1770123154,2022-09-13,296.9207
IQT1770123154,2022-10-13,411.6364
IQT1770123154,2022-11-12,303.7762
IQT1770123154,2022-12-12,283.2787
IQT1770123154,2023-01-11,282.2675
IQT1770123154,2023-02-10,245.4741
IQT1770123154,2023-03-12,275.0201
IQT1770123154,2023-04-11,281.608
IQT1770123154,2023-05-11,269.4112
IQT1770123154,2023-06-10,204.3176
IQT1770123154,2023-07-10,243.7524
IQT1770123154,2023-08-09,211.2038
IQT1770123154,2023-09-08,193.0423
IQT1770123154,2023-10-08,258.7418
IQT1770123154,2023-11-07,229.6132
IQT1770123154,2023-12-07,168.2352
IQT1770123154,2024-01-06,165.5381
IQT1770123154,2024-02-05,177.9698
